zp_m,df_hz
-3.76184825965312e-07,-1.3207369420342729
-3.7615982626575368e-07,-1.3287831279740203
-3.7613482656619537e-07,-1.3055114322924055
-3.7610982686663705e-07,-1.3040860835644708
-3.7608482716707873e-07,-1.2956093087268528
-3.7605982746752042e-07,-1.2980450492250384
-3.760348277679621e-07,-1.3009866961510852
-3.7600982806840379e-07,-1.2929419312968093
-3.7598482836884547e-07,-1.3017498190492915
-3.7595982866928716e-07,-1.2901438140033861
-3.7593482896972884e-07,-1.2841155694331974
-3.7590982927017053e-07,-1.2816329331144516
-3.7588482957061221e-07,-1.2679322480835253
-3.758598298710539e-07,-1.2672700222537969
-3.7583483017149558e-07,-1.2602839660758036
-3.7580983047193726e-07,-1.2675286598096136
-3.7578483077237895e-07,-1.2601290677594079
-3.7575983107282063e-07,-1.2529284276752151
-3.7573483137326232e-07,-1.2471218724385835
-3.75709831673704e-07,-1.2597965337590722
-3.7568483197414569e-07,-1.2410410477059486
-3.7565983227458737e-07,-1.2481052635848755
-3.7563483257502906e-07,-1.2401983440213371
-3.7560983287547074e-07,-1.2301043739171291
-3.7558483317591243e-07,-1.2365418911031156
-3.7555983347635411e-07,-1.2433005736056657
-3.7553483377679579e-07,-1.2275449989829212
-3.7550983407723748e-07,-1.2286008654882608
-3.7548483437767916e-07,-1.2139878435846185
-3.7545983467812085e-07,-1.2075915378773061
-3.7543483497856253e-07,-1.2181885722384322
-3.7540983527900422e-07,-1.1986884373982321
-3.753848355794459e-07,-1.2057682852173457
-3.7535983587988759e-07,-1.2009962802039809
-3.7533483618032927e-07,-1.1877958172590297
-3.7530983648077096e-07,-1.1988660730821721
-3.7528483678121264e-07,-1.1874178085236053
-3.7525983708165432e-07,-1.1839517810585676
-3.7523483738209601e-07,-1.1911708952538902
-3.7520983768253769e-07,-1.1861772009069682
-3.7518483798297938e-07,-1.1784507591983129
-3.7515983828342106e-07,-1.1758473306144879
-3.7513483858386275e-07,-1.1677812494781392
-3.7510983888430443e-07,-1.1738379157577583
-3.7508483918474612e-07,-1.1597748539315944
-3.750598394851878e-07,-1.1723429338417191
-3.7503483978562949e-07,-1.1548650036274921
-3.7500984008607117e-07,-1.1501356311782729
-3.7498484038651285e-07,-1.1518537235133408
-3.7495984068695454e-07,-1.1512057085383276
-3.7493484098739622e-07,-1.1413817446737085
-3.7490984128783791e-07,-1.1478334727144102
-3.7488484158827959e-07,-1.1423523460507568
-3.7485984188872128e-07,-1.1388223697395006
-3.7483484218916296e-07,-1.140894312356977
-3.7480984248960465e-07,-1.133152238708135
-3.7478484279004633e-07,-1.1180020464962581
-3.7475984309048802e-07,-1.1167927027599944
-3.747348433909297e-07,-1.0981651143993076
-3.7470984369137138e-07,-1.1216371831324068
-3.7468484399181307e-07,-1.1236011232540477
-3.7465984429225475e-07,-1.1135512067994568
-3.7463484459269644e-07,-1.1120775411654904
-3.7460984489313812e-07,-1.119791193104902
-3.7458484519357981e-07,-1.1139348998767673
-3.7455984549402149e-07,-1.1032142310796189
-3.7453484579446318e-07,-1.1050815373891965
-3.7450984609490486e-07,-1.1003123745467747
-3.7448484639534655e-07,-1.1021427326340927
-3.7445984669578823e-07,-1.0863274724215444
-3.7443484699622991e-07,-1.0938336458821141
-3.744098472966716e-07,-1.0960093277390115
-3.7438484759711328e-07,-1.0947729833787889
-3.7435984789755497e-07,-1.0938478567368293
-3.7433484819799665e-07,-1.0759350743683171
-3.7430984849843834e-07,-1.0571667985459499
-3.7428484879888002e-07,-1.0790515148073609
-3.7425984909932171e-07,-1.0747001510935661
-3.7423484939976339e-07,-1.0774684255920874
-3.7420984970020508e-07,-1.0556192364674644
-3.7418485000064676e-07,-1.0640889058777248
-3.7415985030108844e-07,-1.0503072189749219
-3.7413485060153013e-07,-1.066815968897572
-3.7410985090197181e-07,-1.0582766662992071
-3.740848512024135e-07,-1.0461064903211081
-3.7405985150285518e-07,-1.0602803968140506
-3.7403485180329687e-07,-1.0549371154411347
-3.7400985210373855e-07,-1.0471694622538052
-3.7398485240418024e-07,-1.050173636940599
-3.7395985270462192e-07,-1.0412293249828508
-3.7393485300506361e-07,-1.0348003343096934
-3.7390985330550529e-07,-1.0280686524311022
-3.7388485360594697e-07,-1.0344606948820001
-3.7385985390638866e-07,-1.0396320249128621
-3.7383485420683034e-07,-1.0342517953176866
-3.7380985450727203e-07,-1.0253700111206854
-3.7378485480771371e-07,-1.0237798164780543
-3.737598551081554e-07,-1.0311339337931713
-3.7373485540859708e-07,-1.0186653298660531
-3.7370985570903877e-07,-1.0050484888779465
-3.7368485600948045e-07,-1.0140738027075713
-3.7365985630992214e-07,-1.0128843541679089
-3.7363485661036382e-07,-0.99651629170693923
-3.736098569108055e-07,-1.0093330615745799
-3.7358485721124719e-07,-1.0169614483857004
-3.7355985751168887e-07,-1.0027051189354097
-3.7353485781213056e-07,-0.99010861731585464
-3.7350985811257224e-07,-1.0118753834831296
-3.7348485841301393e-07,-0.99803258990505128
-3.7345985871345561e-07,-0.98873300657942309
-3.734348590138973e-07,-1.0039087783297873
-3.7340985931433898e-07,-0.98891774769072072
-3.7338485961478066e-07,-0.98829531225419487
-3.7335985991522235e-07,-0.97337817805964733
-3.7333486021566403e-07,-0.98447401342127705
-3.7330986051610572e-07,-0.97510053365112981
-3.732848608165474e-07,-0.97538332965996233
-3.7325986111698909e-07,-0.97701047252485296
-3.7323486141743077e-07,-0.96509324976068456
-3.7320986171787246e-07,-0.97121528597199358
-3.7318486201831414e-07,-0.97349186489736894
-3.7315986231875583e-07,-0.96193844001390971
-3.7313486261919751e-07,-0.95432284297203296
-3.7310986291963919e-07,-0.95947996214817977
-3.7308486322008088e-07,-0.96200380994559964
-3.7305986352052256e-07,-0.96206207444993197
-3.7303486382096425e-07,-0.94552916607426596
-3.7300986412140593e-07,-0.94294705377251375
-3.7298486442184762e-07,-0.94559311492048437
-3.729598647222893e-07,-0.94352401447395096
-3.7293486502273099e-07,-0.94239140935314936
-3.7290986532317267e-07,-0.95367056474060519
-3.7288486562361436e-07,-0.94152028395910747
-3.7285986592405604e-07,-0.91867491391894873
-3.7283486622449772e-07,-0.94751015922156512
-3.7280986652493941e-07,-0.93684491275780601
-3.7278486682538109e-07,-0.94020720098342281
-3.7275986712582278e-07,-0.90819725073743029
-3.7273486742626446e-07,-0.93854026772532961
-3.7270986772670615e-07,-0.91795300249941647
-3.7268486802714783e-07,-0.92220489023020491
-3.7265986832758952e-07,-0.91254435119481059
-3.726348686280312e-07,-0.91064009666297352
-3.7260986892847289e-07,-0.91492182718866388
-3.7258486922891457e-07,-0.8996011047202046
-3.7255986952935625e-07,-0.90862357637888636
-3.7253486982979794e-07,-0.90352756387801492
-3.7250987013023962e-07,-0.88941050080393325
-3.7248487043068131e-07,-0.89288079152538558
-3.7245987073112299e-07,-0.88586205038154731
-3.7243487103156468e-07,-0.88858058688856545
-3.7240987133200636e-07,-0.87737959120204323
-3.7238487163244805e-07,-0.89213187948189443
-3.7235987193288973e-07,-0.88439691126040998
-3.7233487223333142e-07,-0.89314085016667377
-3.723098725337731e-07,-0.88703160372460843
-3.7228487283421478e-07,-0.88596578962096828
-3.7225987313465647e-07,-0.88728029368212447
-3.7223487343509815e-07,-0.87406846205340116
-3.7220987373553984e-07,-0.86951814637359348
-3.7218487403598152e-07,-0.86571958490821999
-3.7215987433642321e-07,-0.87143234850373119
-3.7213487463686489e-07,-0.86238713947750512
-3.7210987493730658e-07,-0.87767659806559095
-3.7208487523774826e-07,-0.85591835841114516
-3.7205987553818995e-07,-0.84233136021794053
-3.7203487583863163e-07,-0.86487972339455155
-3.7200987613907331e-07,-0.86494225115529844
-3.71984876439515e-07,-0.84846760728396475
-3.7195987673995668e-07,-0.83296640696062241
-3.7193487704039837e-07,-0.85423579321286525
-3.7190987734084005e-07,-0.83668254546864773
-3.7188487764128174e-07,-0.83146289853175404
-3.7185987794172342e-07,-0.82986559846176533
-3.7183487824216511e-07,-0.82579845184227452
-3.7180987854260679e-07,-0.84805265032628085
-3.7178487884304848e-07,-0.83426527908159187
-3.7175987914349016e-07,-0.83413169704726897
-3.7173487944393184e-07,-0.81411855035184999
-3.7170987974437353e-07,-0.82383024846421904
-3.7168488004481521e-07,-0.81652729022607673
-3.716598803452569e-07,-0.81753626091085607
-3.7163488064569858e-07,-0.82363129649820621
-3.7160988094614027e-07,-0.81852533639903413
-3.7158488124658195e-07,-0.80578814731779858
-3.7155988154702364e-07,-0.80715523154140101
-3.7153488184746532e-07,-0.81052320410890388
-3.7150988214790701e-07,-0.8116501248878194
-3.7148488244834869e-07,-0.80131741242439603
-3.7145988274879037e-07,-0.79044184531085193
-3.7143488304923206e-07,-0.80282518410967896
-3.7140988334967374e-07,-0.8135003781717387
-3.7138488365011543e-07,-0.79907351846486563
-3.7135988395055711e-07,-0.78795920899210614
-3.713348842509988e-07,-0.81423365827504313
-3.7130988455144048e-07,-0.80066087093655369
-3.7128488485188217e-07,-0.78955366689115181
-3.7125988515232385e-07,-0.79393913665626314
-3.7123488545276554e-07,-0.79639477235105005
-3.7120988575320722e-07,-0.79968316413214779
-3.711848860536489e-07,-0.78599811104140827
-3.7115988635409059e-07,-0.78705681971769081
-3.7113488665453227e-07,-0.78957924642963917
-3.7110988695497396e-07,-0.78961193139548413
-3.7108488725541564e-07,-0.77616419957848848
-3.7105988755585733e-07,-0.78457560448441654
-3.7103488785629901e-07,-0.76716162311640801
-3.710098881567407e-07,-0.79656530260763247
-3.7098488845718238e-07,-0.76504278467837139
-3.7095988875762407e-07,-0.77300796874624211
-3.7093488905806575e-07,-0.75739592375612119
-3.7090988935850743e-07,-0.7713680361121078
-3.7088488965894912e-07,-0.74840897923422744
-3.708598899593908e-07,-0.76204145216252073
-3.7083489025983249e-07,-0.7722050554548332
-3.7080989056027417e-07,-0.7502279686377733
-3.7078489086071586e-07,-0.75112609465577407
-3.7075989116115754e-07,-0.74784907155844849
-3.7073489146159923e-07,-0.74766290936167934
-3.7070989176204091e-07,-0.74376913516971399
-3.706848920624826e-07,-0.74226846891178866
-3.7065989236292428e-07,-0.7528029755121679
-3.7063489266336596e-07,-0.74228694302291842
-3.7060989296380765e-07,-0.73394943456150941
-3.7058489326424933e-07,-0.72981691801032866
-3.7055989356469102e-07,-0.73998336347358418
-3.705348938651327e-07,-0.74140444894510438
-3.7050989416557439e-07,-0.73836048386510811
-3.7048489446601607e-07,-0.73629706776046078
-3.7045989476645776e-07,-0.7386205425063963
-3.7043489506689944e-07,-0.72957391239469871
-3.7040989536734113e-07,-0.73144263978974777
-3.7038489566778281e-07,-0.73050756554948748
-3.7035989596822449e-07,-0.72445374144081143
-3.7033489626866618e-07,-0.72106729476217879
-3.7030989656910786e-07,-0.72000432282948168
-3.7028489686954955e-07,-0.71845533966552466
-3.7025989716999123e-07,-0.71071042384573957
-3.7023489747043292e-07,-0.70766361659480026
-3.702098977708746e-07,-0.71461130346506252
-3.7018489807131629e-07,-0.70622263592667878
-3.7015989837175797e-07,-0.69905752297927393
-3.7013489867219966e-07,-0.71048447125576786
-3.7010989897264134e-07,-0.70183290290515288
-3.7008489927308302e-07,-0.7139277613532613
-3.7005989957352471e-07,-0.70895822545935516
-3.7003489987396639e-07,-0.70502608195965877
-3.7000990017440808e-07,-0.7153062142606359
-3.6998490047484976e-07,-0.69873777874818188
-3.6995990077529145e-07,-0.70413221919807256
-3.6993490107573313e-07,-0.69846208816670696
-3.6990990137617482e-07,-0.70115646622070926
-3.698849016766165e-07,-0.69545933456538478
-3.6985990197705819e-07,-0.71216419428310473
-3.6983490227749987e-07,-0.68203007685951889
-3.6980990257794155e-07,-0.71218408947970602
-3.6978490287838324e-07,-0.69063901264598826
-3.6975990317882492e-07,-0.67045107243757229
-3.6973490347926661e-07,-0.68422991716943216
-3.6970990377970829e-07,-0.6819604436714144
-3.6968490408014998e-07,-0.67141314730179147
-3.6965990438059166e-07,-0.66584249225343228
-3.6963490468103335e-07,-0.6718863687638077
-3.6960990498147503e-07,-0.66571601564646699
-3.6958490528191672e-07,-0.66400360765328514
-3.695599055823584e-07,-0.67580430140878889
-3.6953490588280008e-07,-0.66877277049570694
-3.6950990618324177e-07,-0.66146128574473551
-3.6948490648368345e-07,-0.66920335939357756
-3.6945990678412514e-07,-0.66026331069224398
-3.6943490708456682e-07,-0.66723373493005056
-3.6940990738500851e-07,-0.67669390091396053
-3.6938490768545019e-07,-0.65216596567552187
-3.6935990798589188e-07,-0.66956005184692913
-3.6933490828633356e-07,-0.64858767245823401
-3.6930990858677525e-07,-0.65903549284485052
-3.6928490888721693e-07,-0.65248002556472784
-3.6925990918765861e-07,-0.63163554386846954
-3.692349094881003e-07,-0.64318612658098573
-3.6920990978854198e-07,-0.64376166619695141
-3.6918491008898367e-07,-0.65696781348378863
-3.6915991038942535e-07,-0.64079159756147419
-3.6913491068986704e-07,-0.62784408783045365
-3.6910991099030872e-07,-0.64185314840869978
-3.6908491129075041e-07,-0.63713656572872424
-3.6905991159119209e-07,-0.63452176846112707
-3.6903491189163377e-07,-0.65604979226918658
-3.6900991219207546e-07,-0.6327582013909705
-3.6898491249251714e-07,-0.64404872546219849
-3.6895991279295883e-07,-0.63482588075203239
-3.6893491309340051e-07,-0.63945861938918824
-3.689099133938422e-07,-0.6280586717366532
-3.6888491369428388e-07,-0.62915859189160983
-3.6885991399472557e-07,-0.63393059690497466
-3.6883491429516725e-07,-0.61914988691569306
-3.6880991459560894e-07,-0.61564833231386729
-3.6878491489605062e-07,-0.62139520196069498
-3.687599151964923e-07,-0.62310760995387682
-3.6873491549693399e-07,-0.62030949266045354
-3.6870991579737567e-07,-0.61668004036619095
-3.6868491609781736e-07,-0.62973981584946159
-3.6865991639825904e-07,-0.62867684391676448
-3.6863491669870073e-07,-0.60886975461471593
-3.6860991699914241e-07,-0.61252762861840893
-3.685849172995841e-07,-0.596598681568139
-3.6855991760002578e-07,-0.60444307337093051
-3.6853491790046747e-07,-0.59647504713211674
-3.6850991820090915e-07,-0.58415849935045117
-3.6848491850135083e-07,-0.60889107089678873
-3.6845991880179252e-07,-0.59613114444800885
-3.684349191022342e-07,-0.59970659549435368
-3.6840991940267589e-07,-0.5961695137557399
-3.6838491970311757e-07,-0.60075677765780711
-3.6835992000355926e-07,-0.58441997907721088
-3.6833492030400094e-07,-0.58264362223781063
-3.6830992060444263e-07,-0.59630451687553432
-3.6828492090488431e-07,-0.59031322052760515
-3.68259921205326e-07,-0.59290101717124344
-3.6823492150576768e-07,-0.5877836883882992
-3.6820992180620936e-07,-0.60263118939474225
-3.6818492210665105e-07,-0.5899508437323675
-3.6815992240709273e-07,-0.60293388060017605
-3.6813492270753442e-07,-0.59559397413977422
-3.681099230079761e-07,-0.58630007515603211
-3.6808492330841779e-07,-0.59190909951212234
-3.6805992360885947e-07,-0.57149946997014922
-3.6803492390930116e-07,-0.58251572454537381
-3.6800992420974284e-07,-0.57523834584571887
-3.6798492451018453e-07,-0.58359574950372917
-3.6795992481062621e-07,-0.575036551708763
-3.6793492511106789e-07,-0.57242317552663735
-3.6790992541150958e-07,-0.56972027095980593
-3.6788492571195126e-07,-0.5791733315163583
-3.6785992601239295e-07,-0.5544592340811505
-3.6783492631283463e-07,-0.58427502835911582
-3.6780992661327632e-07,-0.58061715435542283
-3.67784926913718e-07,-0.57410005638303119
-3.6775992721415969e-07,-0.57525966212779167
-3.6773492751460137e-07,-0.5696620064554736
-3.6770992781504306e-07,-0.56011373317232938
-3.6768492811548474e-07,-0.56592881492179004
-3.6765992841592642e-07,-0.55630380302318372
-3.6763492871636811e-07,-0.56102891221598838
-3.6760992901680979e-07,-0.57789719676293316
-3.6758492931725148e-07,-0.55381690344802337
-3.6755992961769316e-07,-0.55732414239173522
-3.6753492991813485e-07,-0.55709108437440591
-3.6750993021857653e-07,-0.54789666137367021
-3.6748493051901822e-07,-0.56608229215271422
-3.674599308194599e-07,-0.55224944617293659
-3.6743493111990159e-07,-0.56290758720933809
-3.6740993142034327e-07,-0.55395474873876083
-3.6738493172078495e-07,-0.53263846666595782
-3.6735993202122664e-07,-0.54320423714671051
-3.6733493232166832e-07,-0.55109126151364762
-3.6730993262211001e-07,-0.53098432317710831
-3.6728493292255169e-07,-0.54209152722251019
-3.6725993322299338e-07,-0.53293405244403402
-3.6723493352343506e-07,-0.54969291340967175
-3.6720993382387675e-07,-0.5413880899141077
-3.6718493412431843e-07,-0.52998672117610113
-3.6715993442476012e-07,-0.53320547976909438
-3.671349347252018e-07,-0.51777533371932805
-3.6710993502564348e-07,-0.52638426950579742
-3.6708493532608517e-07,-0.53113211606614641
-3.6705993562652685e-07,-0.53327227078625583
-3.6703493592696854e-07,-0.53084363571542781
-3.6700993622741022e-07,-0.52916249160261941
-3.6698493652785191e-07,-0.53067594762978842
-3.6695993682829359e-07,-0.52613415846280986
-3.6693493712873528e-07,-0.52712607612193096
-3.6690993742917696e-07,-0.51082622576359427
-3.6688493772961865e-07,-0.5233857791608898
-3.6685993803006033e-07,-0.51841482218151214
-3.6683493833050201e-07,-0.51919499810537673
-3.668099386309437e-07,-0.51809223577947705
-3.6678493893138538e-07,-0.50520441163826035
-3.6675993923182707e-07,-0.5185881946090376
-3.6673493953226875e-07,-0.51651909416250419
-3.6670993983271044e-07,-0.50444270982552553
-3.6668494013315212e-07,-0.51154813718312653
-3.6665994043359381e-07,-0.53217803497318528
-3.6663494073403549e-07,-0.50730903922158177
-3.6660994103447718e-07,-0.52148863005641033
-3.6658494133491886e-07,-0.51107065246469574
-3.6655994163536054e-07,-0.49268322754869587
-3.6653494193580223e-07,-0.5085141197014309
-3.6650994223624391e-07,-0.49006558811015566
-3.664849425366856e-07,-0.50091983894162695
-3.6645994283712728e-07,-0.4988621071788657
-3.6643494313756897e-07,-0.50019082209473709
-3.6640994343801065e-07,-0.49504080834594788
-3.6638494373845234e-07,-0.49671911028781324
-3.6635994403889402e-07,-0.48193271595664555
-3.6633494433933571e-07,-0.49109161182059324
-3.6630994463977739e-07,-0.49159183390656835
-3.6628494494021907e-07,-0.49767976406656089
-3.6625994524066076e-07,-0.49987676220553112
-3.6623494554110244e-07,-0.49493280585011235
-3.6620994584154413e-07,-0.48117811957126833
-3.6618494614198581e-07,-0.48438124622407486
-3.661599464424275e-07,-0.47570978267685859
-3.6613494674286918e-07,-0.48569006594334496
-3.6610994704331087e-07,-0.48097632543431246
-3.6608494734375255e-07,-0.47780588374735089
-3.6605994764419424e-07,-0.47123052127062692
-3.6603494794463592e-07,-0.46725716629225644
-3.660099482450776e-07,-0.48266599605994998
-3.6598494854551929e-07,-0.46696726485606632
-3.6595994884596097e-07,-0.47313903905887855
-3.6593494914640266e-07,-0.48544990249865805
-3.6590994944684434e-07,-0.45918255864307866
-3.6588494974728603e-07,-0.46715769030925003
-3.6585995004772771e-07,-0.47116941459535155
-3.658349503481694e-07,-0.48012367415140034
-3.6580995064861108e-07,-0.47479460363319959
-3.6578495094905277e-07,-0.4650800633498875
-3.6575995124949445e-07,-0.4558856403491518
-3.6573495154993613e-07,-0.46456136715278262
-3.6570995185037782e-07,-0.45976520368640195
-3.656849521508195e-07,-0.45358063971434603
-3.6565995245126119e-07,-0.4617035642695555
-3.6563495275170287e-07,-0.45616559418704128
-3.6560995305214456e-07,-0.46331649627973093
-3.6558495335258624e-07,-0.45292125605556066
-3.6555995365302793e-07,-0.45892392108726199
-3.6553495395346961e-07,-0.44245069830139983
-3.655099542539113e-07,-0.44226737827557372
-3.6548495455435298e-07,-0.44893369022247498
-3.6545995485479466e-07,-0.44608441385207698
-3.6543495515523635e-07,-0.44504275820145267
-3.6540995545567803e-07,-0.4630123839888256
-3.6538495575611972e-07,-0.45133106141292956
-3.653599560565614e-07,-0.4471203851608152
-3.6533495635700309e-07,-0.44357051365295774
-3.6530995665744477e-07,-0.4471274905881728
-3.6528495695788646e-07,-0.43859245124622248
-3.6525995725832814e-07,-0.43698662466340465
-3.6523495755876983e-07,-0.44368420049067936
-3.6520995785921151e-07,-0.44196042381372536
-3.6518495815965319e-07,-0.44973802459935541
-3.6515995846009488e-07,-0.43879424538317835
-3.6513495876053656e-07,-0.42651890908018686
-3.6510995906097825e-07,-0.433739444360981
-3.6508495936141993e-07,-0.42743266703837435
-3.6505995966186162e-07,-0.42757335450005485
-3.650349599623033e-07,-0.44511949681691476
-3.6500996026274499e-07,-0.41893173374774051
-3.6498496056318667e-07,-0.41109302628683508
-3.6495996086362836e-07,-0.424137169829919
-3.6493496116407004e-07,-0.41421515106776496
-3.6490996146451172e-07,-0.42827963397940039
-3.6488496176495341e-07,-0.41507632886350621
-3.6485996206539509e-07,-0.4275420906196814
-3.6483496236583678e-07,-0.41208494394595618
-3.6480996266627846e-07,-0.41734580236152397
-3.6478496296672015e-07,-0.40924845734480186
-3.6475996326716183e-07,-0.40695482539376826
-3.6473496356760352e-07,-0.41765275682337233
-3.647099638680452e-07,-0.41308823028884945
-3.6468496416848689e-07,-0.41817287410594872
-3.6465996446892857e-07,-0.40446792581860791
-3.6463496476937025e-07,-0.41539749418006977
-3.6460996506981194e-07,-0.40711114479563548
-3.6458496537025362e-07,-0.42079335571543197
-3.6455996567069531e-07,-0.41105749915004708
-3.6453496597113699e-07,-0.39934917595019215
-3.6450996627157868e-07,-0.40904808429331752
-3.6448496657202036e-07,-0.41252121718571289
-3.6445996687246205e-07,-0.40611922713651438
-3.6443496717290373e-07,-0.39158294384833425
-3.6440996747334541e-07,-0.40695624647923978
-3.643849677737871e-07,-0.39012917341096909
-3.6435996807422878e-07,-0.39626115722057875
-3.6433496837467047e-07,-0.39505181348431506
-3.6430996867511215e-07,-0.39239580473804381
-3.6428496897555384e-07,-0.39891858705232153
-3.6425996927599552e-07,-0.4044110823997471
-3.6423496957643721e-07,-0.39926533190737246
-3.6420996987687889e-07,-0.40298431258634082
-3.6418497017732058e-07,-0.39657663819525624
-3.6415997047776226e-07,-0.38526906109837
-3.6413497077820394e-07,-0.38376271049855859
-3.6410997107864563e-07,-0.38019862813598593
-3.6408497137908731e-07,-0.39120777728385292
-3.64059971679529e-07,-0.38994443229967146
-3.6403497197997068e-07,-0.397439237076469
-3.6400997228041237e-07,-0.37587426504614996
-3.6398497258085405e-07,-0.38282479408735526
-3.6395997288129574e-07,-0.39516834249297972
-3.6393497318173742e-07,-0.37587284396067844
-3.6390997348217911e-07,-0.38634908605672535
-3.6388497378262079e-07,-0.39279086649912642
-3.6385997408306247e-07,-0.37251766116241924
-3.6383497438350416e-07,-0.37169058941799449
-3.6380997468394584e-07,-0.36351082144392421
-3.6378497498438753e-07,-0.36930885016772663
-3.6375997528482921e-07,-0.36888394561174209
-3.637349755852709e-07,-0.36784939538847539
-3.6370997588571258e-07,-0.37671128438887536
-3.6368497618615427e-07,-0.3656978719845938
-3.6365997648659595e-07,-0.35734331049752655
-3.6363497678703764e-07,-0.37254324070090661
-3.6360997708747932e-07,-0.37002507724537281
-3.63584977387921e-07,-0.37779557260364527
-3.6355997768836269e-07,-0.35161065170541406
-3.6353497798880437e-07,-0.3605549636631622
-3.6350997828924606e-07,-0.36687595184048405
-3.6348497858968774e-07,-0.37356926441134419
-3.6345997889012943e-07,-0.36123850577496341
-3.6343497919057111e-07,-0.36961154137316043
-3.634099794910128e-07,-0.36013858562000678
-3.6338497979145448e-07,-0.36552023630065378
-3.6335998009189617e-07,-0.35318521440785844
-3.6333498039233785e-07,-0.34181937280663988
-3.6330998069277953e-07,-0.3612726118262799
-3.6328498099322122e-07,-0.35750389315580833
-3.632599812936629e-07,-0.34644784818738117
-3.6323498159410459e-07,-0.34706459928202094
-3.6320998189454627e-07,-0.34520297731432947
-3.6318498219498796e-07,-0.34640521562323556
-3.6315998249542964e-07,-0.34763303347062902
-3.6313498279587133e-07,-0.34744687127385987
-3.6310998309631301e-07,-0.35677345522344694
-3.630849833967547e-07,-0.34268765602973872
-3.6305998369719638e-07,-0.34522145142545924
-3.6303498399763806e-07,-0.34696086004259996
-3.6300998429807975e-07,-0.34503386814321857
-3.6298498459852143e-07,-0.33585081382625503
-3.6295998489896312e-07,-0.3357357059030619
-3.629349851994048e-07,-0.33582381320229615
-3.6290998549984649e-07,-0.33243026109630591
-3.6288498580028817e-07,-0.34504523682699073
-3.6285998610072986e-07,-0.3386134039828903
-3.6283498640117154e-07,-0.33438851687606075
-3.6280998670161323e-07,-0.33613076766414451
-3.6278498700205491e-07,-0.3396053216420114
-3.6275998730249659e-07,-0.33965505963351461
-3.6273498760293828e-07,-0.32514435588382185
-3.6270998790337996e-07,-0.33322606896035722
-3.6268498820382165e-07,-0.33679299349387293
-3.6265998850426333e-07,-0.33491005524410866
-3.6263498880470502e-07,-0.33525111575727351
-3.626099891051467e-07,-0.34111167224182282
-3.6258498940558839e-07,-0.32644891234667739
-3.6255998970603007e-07,-0.33247005148950848
-3.6253499000647176e-07,-0.32139979566636612
-3.6250999030691344e-07,-0.30936462280806154
-3.6248499060735512e-07,-0.33550406897120411
-3.6245999090779681e-07,-0.32969467156362953
-3.6243499120823849e-07,-0.31092213248484768
-3.6240999150868018e-07,-0.33438425361964619
-3.6238499180912186e-07,-0.33224978324142285
-3.6235999210956355e-07,-0.3252466740377713
-3.6233499241000523e-07,-0.32599416499579092
-3.6230999271044692e-07,-0.31115945375859155
-3.622849930108886e-07,-0.31232048058882356
-3.6225999331133029e-07,-0.31844678005654714
-3.6223499361177197e-07,-0.32861748877621721
-3.6220999391221365e-07,-0.31981528536562109
-3.6218499421265534e-07,-0.31918858667268069
-3.6215999451309702e-07,-0.31272548994820681
-3.6213499481353871e-07,-0.31269706823877641
-3.6210999511398039e-07,-0.31497506824962329
-3.6208499541442208e-07,-0.30356233082784456
-3.6205999571486376e-07,-0.3103892254330276
-3.6203499601530545e-07,-0.31350992912848596
-3.6200999631574713e-07,-0.31075870765562286
-3.6198499661618882e-07,-0.31422615620613215
-3.619599969166305e-07,-0.31150904078458552
-3.6193499721707218e-07,-0.31936764344209223
-3.6190999751751387e-07,-0.31659652677262784
-3.6188499781795555e-07,-0.29494344744307455
-3.6185999811839724e-07,-0.31186431215246557
-3.6183499841883892e-07,-0.3167272666360077
-3.6180999871928061e-07,-0.30726141631021164
-3.6178499901972229e-07,-0.31576234960084548
-3.6175999932016398e-07,-0.31029685487737879
-3.6173499962060566e-07,-0.31349429718829924
-3.6170999992104735e-07,-0.29764350983896293
-3.6168500022148903e-07,-0.2948908672806283
-3.6166000052193071e-07,-0.28397693085935316
-3.616350008223724e-07,-0.29561988412751816
-3.6161000112281408e-07,-0.2897976969506999
-3.6158500142325577e-07,-0.281714562788693
-3.6156000172369745e-07,-0.2983099989251059
-3.6153500202413914e-07,-0.29535129897340084
-3.6151000232458082e-07,-0.28799007623092621
-3.6148500262502251e-07,-0.2973393975480576
-3.6146000292546419e-07,-0.30720030963493627
-3.6143500322590588e-07,-0.29656348488060758
-3.6141000352634756e-07,-0.27609274866335909
-3.6138500382678924e-07,-0.28981474997635814
-3.6136000412723093e-07,-0.29263134138091118
-3.6133500442767261e-07,-0.27896902565771597
-3.613100047281143e-07,-0.29431248549371958
-3.6128500502855598e-07,-0.28826860898334417
-3.6126000532899767e-07,-0.29200890594438533
-3.6123500562943935e-07,-0.30127296213322552
-3.6121000592988104e-07,-0.28149571562607889
-3.6118500623032272e-07,-0.28776554472642601
-3.6116000653076441e-07,-0.28256863515707664
-3.6113500683120609e-07,-0.27604727392827044
-3.6111000713164777e-07,-0.27436044547357596
-3.6108500743208946e-07,-0.29501592280212208
-3.6106000773253114e-07,-0.28216646796863643
-3.6103500803297283e-07,-0.26044517653645016
-3.6101000833341451e-07,-0.28732785040119779
-3.609850086338562e-07,-0.28463915668908157
-3.6096000893429788e-07,-0.2818694611050887
-3.6093500923473957e-07,-0.27701787530531874
