zp_m,df_hz
-3.8045312060198058e-07,-1.6724698070902377
-3.8042812090242227e-07,-1.6490872667418444
-3.8040312120286395e-07,-1.6689540416336968
-3.8037812150330564e-07,-1.643893199343438
-3.8035312180374732e-07,-1.6613881825833232
-3.80328122104189e-07,-1.6498290733579779
-3.8030312240463069e-07,-1.6269225966425438
-3.8027812270507237e-07,-1.6188593576771382
-3.8025312300551406e-07,-1.6476619180139096
-3.8022812330595574e-07,-1.6255128798547958
-3.8020312360639743e-07,-1.6116132428578567
-3.8017812390683911e-07,-1.6345637732229079
-3.801531242072808e-07,-1.6075631492640241
-3.8012812450772248e-07,-1.634569457564794
-3.8010312480816417e-07,-1.6189304119507142
-3.8007812510860585e-07,-1.5794640262356552
-3.8005312540904753e-07,-1.6077137843240052
-3.8002812570948922e-07,-1.5921187923595426
-3.800031260099309e-07,-1.580222885877447
-3.7997812631037259e-07,-1.5997983382476377
-3.7995312661081427e-07,-1.5713808920736483
-3.7992812691125596e-07,-1.5703804479016981
-3.7990312721169764e-07,-1.5908668160591333
-3.7987812751213933e-07,-1.5512995332755963
-3.7985312781258101e-07,-1.5521649743277521
-3.798281281130227e-07,-1.559578777232673
-3.7980312841346438e-07,-1.5391933061437157
-3.7977812871390606e-07,-1.542234429052769
-3.7975312901434775e-07,-1.5313105450331932
-3.7972812931478943e-07,-1.5573405676150287
-3.7970312961523112e-07,-1.5361209193542891
-3.796781299156728e-07,-1.5328197378039476
-3.7965313021611449e-07,-1.5209693060569407
-3.7962813051655617e-07,-1.5194657976280723
-3.7960313081699786e-07,-1.5088431837284588
-3.7957813111743954e-07,-1.4945030102353485
-3.7955313141788123e-07,-1.5119596241675026
-3.7952813171832291e-07,-1.488207601596514
-3.7950313201876459e-07,-1.4862393982184585
-3.7947813231920628e-07,-1.4805380033067195
-3.7945313261964796e-07,-1.4834796502327663
-3.7942813292008965e-07,-1.4835492834208708
-3.7940313322053133e-07,-1.4849391050120175
-3.7937813352097302e-07,-1.4977757700762595
-3.793531338214147e-07,-1.4728726682733395
-3.7932813412185639e-07,-1.4851323726361443
-3.7930313442229807e-07,-1.4542465009981242
-3.7927813472273976e-07,-1.4505104672934976
-3.7925313502318144e-07,-1.461121712509339
-3.7922813532362312e-07,-1.4393421565728204
-3.7920313562406481e-07,-1.4397784298125771
-3.7917813592450649e-07,-1.4345673093885125
-3.7915313622494818e-07,-1.4401791759155458
-3.7912813652538986e-07,-1.4266532843976165
-3.7910313682583155e-07,-1.4359287092702289
-3.7907813712627323e-07,-1.4248769275582163
-3.7905313742671492e-07,-1.428446694262675
-3.790281377271566e-07,-1.4267797610045818
-3.7900313802759829e-07,-1.4170055351314659
-3.7897813832803997e-07,-1.40902614020888
-3.7895313862848165e-07,-1.3886008787267201
-3.7892813892892334e-07,-1.4014091220815317
-3.7890313922936502e-07,-1.3831126466357091
-3.7887813952980671e-07,-1.3931085618423822
-3.7885313983024839e-07,-1.3978137758385856
-3.7882814013069008e-07,-1.4015668625688704
-3.7880314043113176e-07,-1.3792927688882628
-3.7877814073157345e-07,-1.3851391145180969
-3.7875314103201513e-07,-1.3841599866282195
-3.7872814133245682e-07,-1.3745165006184834
-3.787031416328985e-07,-1.3703214563065558
-3.7867814193334018e-07,-1.3625779615722422
-3.7865314223378187e-07,-1.364921331514779
-3.7862814253422355e-07,-1.3615249372378457
-3.7860314283466524e-07,-1.3675290233550186
-3.7857814313510692e-07,-1.3585463420895394
-3.7855314343554861e-07,-1.3498052453542186
-3.7852814373599029e-07,-1.3402598142420175
-3.7850314403643198e-07,-1.3480942584465083
-3.7847814433687366e-07,-1.3529600551009935
-3.7845314463731535e-07,-1.3436434187497071
-3.7842814493775703e-07,-1.3359212402974663
-3.7840314523819871e-07,-1.3408751442511857
-3.783781455386404e-07,-1.326014853475499
-3.7835314583908208e-07,-1.3389183095569024
-3.7832814613952377e-07,-1.3072821047899197
-3.7830314643996545e-07,-1.3127007036928262
-3.7827814674040714e-07,-1.3162804179955856
-3.7825314704084882e-07,-1.305089369907364
-3.7822814734129051e-07,-1.316305997534073
-3.7820314764173219e-07,-1.2824600048588763
-3.7817814794217388e-07,-1.3133586662661401
-3.7815314824261556e-07,-1.278178274333186
-3.7812814854305724e-07,-1.2789911352228955
-3.7810314884349893e-07,-1.2789399761459208
-3.7807814914394061e-07,-1.2780603242390498
-3.780531494443823e-07,-1.2821374184568413
-3.7802814974482398e-07,-1.2809422855752928
-3.7800315004526567e-07,-1.2500336765697284
-3.7797815034570735e-07,-1.264565696601494
-3.7795315064614904e-07,-1.2713002206510282
-3.7792815094659072e-07,-1.2742120247821731
-3.7790315124703241e-07,-1.2601830690073257
-3.7787815154747409e-07,-1.2529710602393607
-3.7785315184791577e-07,-1.234423052665079
-3.7782815214835746e-07,-1.2476235156100302
-3.7780315244879914e-07,-1.2541946148303396
-3.7777815274924083e-07,-1.2602484389390156
-3.7775315304968251e-07,-1.2566303553285252
-3.777281533501242e-07,-1.2237208579790604
-3.7770315365056588e-07,-1.2247198810655391
-3.7767815395100757e-07,-1.2181843089820177
-3.7765315425144925e-07,-1.2217100220368593
-3.7762815455189094e-07,-1.2392661119520199
-3.7760315485233262e-07,-1.2209866895318555
-3.775781551527743e-07,-1.2129717674724816
-3.7755315545321599e-07,-1.2017707717859594
-3.7752815575365767e-07,-1.1953545708820457
-3.7750315605409936e-07,-1.2235574331498356
-3.7747815635454104e-07,-1.1989115478172607
-3.7745315665498273e-07,-1.1881454042850237
-3.7742815695542441e-07,-1.198617383124656
-3.774031572558661e-07,-1.1849039083244861
-3.7737815755630778e-07,-1.1798519494732318
-3.7735315785674947e-07,-1.1906152508345258
-3.7732815815719115e-07,-1.1881695627380395
-3.7730315845763283e-07,-1.1748994666049839
-3.7727815875807452e-07,-1.1671190236484108
-3.772531590585162e-07,-1.1646406505860796
-3.7722815935895789e-07,-1.1775242114708817
-3.7720315965939957e-07,-1.1936904797948955
-3.7717815995984126e-07,-1.1528712207109493
-3.7715316026028294e-07,-1.144726979873667
-3.7712816056072463e-07,-1.1537650834725355
-3.7710316086116631e-07,-1.1613934702836559
-3.77078161161608e-07,-1.1392927490305738
-3.7705316146204968e-07,-1.1427161439314659
-3.7702816176249136e-07,-1.1251103160248022
-3.7700316206293305e-07,-1.1375647090972052
-3.7697816236337473e-07,-1.1450978831817338
-3.7695316266381642e-07,-1.1166108038196398
-3.769281629642581e-07,-1.1238952879466524
-3.7690316326469979e-07,-1.1317823123135895
-3.7687816356514147e-07,-1.1194941862413543
-3.7685316386558316e-07,-1.1292314638922107
-3.7682816416602484e-07,-1.1157766266478575
-3.7680316446646653e-07,-1.1166036983922822
-3.7677816476690821e-07,-1.1203852068319975
-3.7675316506734989e-07,-1.1165013802383328
-3.7672816536779158e-07,-1.1091231044701999
-3.7670316566823326e-07,-1.1027950108655205
-3.7667816596867495e-07,-1.080887557236565
-3.7665316626911663e-07,-1.0953812079605996
-3.7662816656955832e-07,-1.0982802223225008
-3.7660316687e-07,-1.1036377145501319
-3.7657816717044169e-07,-1.0903335123657598
-3.7655316747088337e-07,-1.0679613637876173
-3.7652816777132506e-07,-1.0844985354196979
-3.7650316807176674e-07,-1.0755456969491206
-3.7647816837220842e-07,-1.0875297107304505
-3.7645316867265011e-07,-1.0735320188359765
-3.7642816897309179e-07,-1.0584003007352294
-3.7640316927353348e-07,-1.0692460250538716
-3.7637816957397516e-07,-1.0682143170015479
-3.7635316987441685e-07,-1.0668344430087018
-3.7632817017485853e-07,-1.0734638067333435
-3.7630317047530022e-07,-1.0480448509042617
-3.762781707757419e-07,-1.0687571716516686
-3.7625317107618359e-07,-1.0474082046130206
-3.7622817137662527e-07,-1.0762192914626212
-3.7620317167706695e-07,-1.0527500649004651
-3.7617817197750864e-07,-1.0393165439381846
-3.7615317227795032e-07,-1.0412591677777527
-3.7612817257839201e-07,-1.0327767085982487
-3.7610317287883369e-07,-1.0244718851026846
-3.7607817317927538e-07,-1.0317251053493237
-3.7605317347971706e-07,-1.0371934422437334
-3.7602817378015875e-07,-1.0111619985764264
-3.7600317408060043e-07,-1.0260066574119264
-3.7597817438104212e-07,-1.0140993822460587
-3.759531746814838e-07,-1.0156369967262435
-3.7592817498192548e-07,-1.0138521133740142
-3.7590317528236717e-07,-0.99891366289739381
-3.7587817558280885e-07,-1.0134726835531183
-3.7585317588325054e-07,-0.99613117754415725
-3.7582817618369222e-07,-1.0059565624942479
-3.7580317648413391e-07,-0.99374659612294636
-3.7577817678457559e-07,-0.9960501756722806
-3.7575317708501728e-07,-0.97582244507066207
-3.7572817738545896e-07,-0.97494705642020563
-3.7570317768590064e-07,-0.98518597724250867
-3.7567817798634233e-07,-0.98196437647857238
-3.7565317828678401e-07,-0.9896837127598701
-3.756281785872257e-07,-1.000334748368914
-3.7560317888766738e-07,-0.98659569403025671
-3.7557817918810907e-07,-0.97531653864280088
-3.7555317948855075e-07,-0.98298755801806692
-3.7552817978899244e-07,-0.98318935215502279
-3.7550318008943412e-07,-0.98113446256320458
-3.7547818038987581e-07,-0.96317904763054685
-3.7545318069031749e-07,-0.96652854608691996
-3.7542818099075917e-07,-0.96725756293380982
-3.7540318129120086e-07,-0.98196295539310086
-3.7537818159164254e-07,-0.96419512374268379
-3.7535318189208423e-07,-0.96924139825205202
-3.7532818219252591e-07,-0.96614485300960951
-3.753031824929676e-07,-0.96382706260556006
-3.7527818279340928e-07,-0.96963788109860616
-3.7525318309385097e-07,-0.96632248869354953
-3.7522818339429265e-07,-0.94791801075189142
-3.7520318369473434e-07,-0.94958636509545613
-3.7517818399517602e-07,-0.94553485041615204
-3.751531842956177e-07,-0.9395662914357672
-3.7512818459605939e-07,-0.92896073056181194
-3.7510318489650107e-07,-0.93056939931557281
-3.7507818519694276e-07,-0.94795638005962246
-3.7505318549738444e-07,-0.93682785973214777
-3.7502818579782613e-07,-0.92452125954878284
-3.7500318609826781e-07,-0.9102379294745333
-3.749781863987095e-07,-0.9110607379625435
-3.7495318669915118e-07,-0.90226990323571954
-3.7492818699959287e-07,-0.91424254833327723
-3.7490318730003455e-07,-0.92078238367321319
-3.7487818760047623e-07,-0.90881115966112702
-3.7485318790091792e-07,-0.90880547531924094
-3.748281882013596e-07,-0.89720941787163611
-3.7480318850180129e-07,-0.90518739170875051
-3.7477818880224297e-07,-0.91158227633059141
-3.7475318910268466e-07,-0.91731067186628934
-3.7472818940312634e-07,-0.88376310714011197
-3.7470318970356803e-07,-0.89795975100059877
-3.7467819000400971e-07,-0.86829032852620003
-3.746531903044514e-07,-0.89940215275419177
-3.7462819060489308e-07,-0.87834877149362001
-3.7460319090533476e-07,-0.89203240349888802
-3.7457819120577645e-07,-0.8712291332813038
-3.7455319150621813e-07,-0.88531777464595507
-3.7452819180665982e-07,-0.88293177213927265
-3.745031921071015e-07,-0.88275129428438959
-3.7447819240754319e-07,-0.89352596432945575
-3.7445319270798487e-07,-0.87161851070050034
-3.7442819300842656e-07,-0.87893425870788633
-3.7440319330886824e-07,-0.86743767724328791
-3.7437819360930993e-07,-0.86084241956996266
-3.7435319390975161e-07,-0.87226084133362747
-3.7432819421019329e-07,-0.84183398030290846
-3.7430319451063498e-07,-0.85933180571373668
-3.7427819481107666e-07,-0.84020399526707479
-3.7425319511151835e-07,-0.85175315689411946
-3.7422819541196003e-07,-0.8530719242116902
-3.7420319571240172e-07,-0.85510976077785017
-3.741781960128434e-07,-0.82917779309354955
-3.7415319631328509e-07,-0.83043687482131645
-3.7412819661372677e-07,-0.84247488985056407
-3.7410319691416846e-07,-0.83181816989963409
-3.7407819721461014e-07,-0.84791196286460035
-3.7405319751505182e-07,-0.84359328411665047
-3.7402819781549351e-07,-0.83439601894497173
-3.7400319811593519e-07,-0.81922451045102207
-3.7397819841637688e-07,-0.8370463433493569
-3.7395319871681856e-07,-0.8361595860151283
-3.7392819901726025e-07,-0.83087456914654467
-3.7390319931770193e-07,-0.8338872703461675
-3.7387819961814362e-07,-0.82349060903652571
-3.738531999185853e-07,-0.83087172697560163
-3.7382820021902699e-07,-0.81417965702712536
-3.7380320051946867e-07,-0.80827646797843045
-3.7377820081991035e-07,-0.81599154100331361
-3.7375320112035204e-07,-0.82902147369168233
-3.7372820142079372e-07,-0.82349771446388331
-3.7370320172123541e-07,-0.8207180712815898
-3.7367820202167709e-07,-0.79199651281669503
-3.7365320232211878e-07,-0.80111561828744016
-3.7362820262256046e-07,-0.80169400007434888
-3.7360320292300215e-07,-0.81538473750697449
-3.7357820322344383e-07,-0.8082594149527722
-3.7355320352388552e-07,-0.80758297826832859
-3.735282038243272e-07,-0.76407076221585157
-3.7350320412476888e-07,-0.76842638918606099
-3.7347820442521057e-07,-0.78630506550325663
-3.7345320472565225e-07,-0.8008512963897374
-3.7342820502609394e-07,-0.76303621199258487
-3.7340320532653562e-07,-0.7693557790844352
-3.7337820562697731e-07,-0.79014625953277573
-3.7335320592741899e-07,-0.76677366678268299
-3.7332820622786068e-07,-0.76850739105793764
-3.7330320652830236e-07,-0.77681931998085929
-3.7327820682874405e-07,-0.76139627935845056
-3.7325320712918573e-07,-0.75510229180508759
-3.7322820742962741e-07,-0.75706623192672851
-3.732032077300691e-07,-0.76432371542978217
-3.7317820803051078e-07,-0.77784392260582536
-3.7315320833095247e-07,-0.75570625313048367
-3.7312820863139415e-07,-0.74946484573956695
-3.7310320893183584e-07,-0.76015567174181342
-3.7307820923227752e-07,-0.76198602982913144
-3.7305320953271921e-07,-0.76562827189263771
-3.7302820983316089e-07,-0.76398976034397492
-3.7300321013360258e-07,-0.75179400482738856
-3.7297821043404426e-07,-0.75459780646269792
-3.7295321073448594e-07,-0.7558909942417813
-3.7292821103492763e-07,-0.7503615506720962
-3.7290321133536931e-07,-0.74858803600363899
-3.72878211635811e-07,-0.73334973649252788
-3.7285321193625268e-07,-0.72828072461561533
-3.7282821223669437e-07,-0.73318346949236002
-3.7280321253713605e-07,-0.72628267844265793
-3.7277821283757774e-07,-0.71771637522033416
-3.7275321313801942e-07,-0.73608106276878971
-3.7272821343846111e-07,-0.74378192493895767
-3.7270321373890279e-07,-0.72460437650079257
-3.7267821403934447e-07,-0.7399989954137709
-3.7265321433978616e-07,-0.73070651751550031
-3.7262821464022784e-07,-0.75192616577623994
-3.7260321494066953e-07,-0.7268084800671204
-3.7257821524111121e-07,-0.7093618137332669
-3.725532155415529e-07,-0.73114136966978549
-3.7252821584199458e-07,-0.71129306888906285
-3.7250321614243627e-07,-0.72589330102346139
-3.7247821644287795e-07,-0.72815140583770699
-3.7245321674331964e-07,-0.72958528107847087
-3.7242821704376132e-07,-0.71069194973460981
-3.72403217344203e-07,-0.69617271947208792
-3.7237821764464469e-07,-0.71881771646076231
-3.7235321794508637e-07,-0.6829523613305355
-3.7232821824552806e-07,-0.71018320113580558
-3.7230321854596974e-07,-0.68216650106478482
-3.7227821884641143e-07,-0.69875909503025468
-3.7225321914685311e-07,-0.68648517981273471
-3.722282194472948e-07,-0.69768617549925693
-3.7220321974773648e-07,-0.68560268573492067
-3.7217822004817817e-07,-0.69288006443457562
-3.7215322034861985e-07,-0.67148988591725356
-3.7212822064906153e-07,-0.6846974542895623
-3.7210322094950322e-07,-0.68706214051417192
-3.720782212499449e-07,-0.68767604943786864
-3.7205322155038659e-07,-0.69784960032848176
-3.7202822185082827e-07,-0.69307475314417388
-3.7200322215126996e-07,-0.67017964511251193
-3.7197822245171164e-07,-0.68105379114058451
-3.7195322275215333e-07,-0.68468750669126166
-3.7192822305259501e-07,-0.67250880420033354
-3.719032233530367e-07,-0.6578659395017894
-3.7187822365347838e-07,-0.64987091263901675
-3.7185322395392006e-07,-0.65890759515241371
-3.7182822425436175e-07,-0.67156946670365869
-3.7180322455480343e-07,-0.68361174498932087
-3.7177822485524512e-07,-0.64942753397190245
-3.717532251556868e-07,-0.65980998442682903
-3.7172822545612849e-07,-0.65416685401942232
-3.7170322575657017e-07,-0.66233099005330587
-3.7167822605701186e-07,-0.65790004555310588
-3.7165322635745354e-07,-0.64887899497989565
-3.7162822665789523e-07,-0.64408709476992954
-3.7160322695833691e-07,-0.64693210788391298
-3.7157822725877859e-07,-0.66389844732839265
-3.7155322755922028e-07,-0.65249281533397152
-3.7152822785966196e-07,-0.62287739410749055
-3.7150322816010365e-07,-0.63976983710745117
-3.7147822846054533e-07,-0.6530470386678644
-3.7145322876098702e-07,-0.62307776715897489
-3.714282290614287e-07,-0.63579079778719461
-3.7140322936187039e-07,-0.63227787450159667
-3.7137822966231207e-07,-0.64366787455583108
-3.7135322996275375e-07,-0.62512981457985006
-3.7132823026319544e-07,-0.61556733044199063
-3.7130323056363712e-07,-0.63402296746062348
-3.7127823086407881e-07,-0.62333072037290549
-3.7125323116452049e-07,-0.6157691245789465
-3.7122823146496218e-07,-0.61561564734802232
-3.7120323176540386e-07,-0.59387303963376326
-3.7117823206584555e-07,-0.62092908592603635
-3.7115323236628723e-07,-0.61237415138748474
-3.7112823266672892e-07,-0.59284133158143959
-3.711032329671706e-07,-0.63026561747392407
-3.7107823326761228e-07,-0.62520513210984063
-3.7105323356805397e-07,-0.60934439716220368
-3.7102823386849565e-07,-0.61706373344350141
-3.7100323416893734e-07,-0.60370268784026848
-3.7097823446937902e-07,-0.61156981701060431
-3.7095323476982071e-07,-0.5951633852419036
-3.7092823507026239e-07,-0.60658749134745449
-3.7090323537070408e-07,-0.58626170584830106
-3.7087823567114576e-07,-0.59480953495949507
-3.7085323597158745e-07,-0.580699577312771
-3.7082823627202913e-07,-0.59524012385736569
-3.7080323657247081e-07,-0.5960643534308474
-3.707782368729125e-07,-0.59369398286435171
-3.7075323717335418e-07,-0.58784337397810305
-3.7072823747379587e-07,-0.59393840956545318
-3.7070323777423755e-07,-0.60398690493457252
-3.7067823807467924e-07,-0.5771397582066129
-3.7065323837512092e-07,-0.58739146879815962
-3.7062823867556261e-07,-0.57538471764928545
-3.7060323897600429e-07,-0.56789133395795943
-3.7057823927644598e-07,-0.59527849316509673
-3.7055323957688766e-07,-0.57162026223522844
-3.7052823987732934e-07,-0.56976432460942306
-3.7050324017777103e-07,-0.59733338275691494
-3.7047824047821271e-07,-0.586081227993418
-3.704532407786544e-07,-0.5987374152027769
-3.7042824107909608e-07,-0.58903140143229393
-3.7040324137953777e-07,-0.59495448567759013
-3.7037824167997945e-07,-0.55724456160533009
-3.7035324198042114e-07,-0.57091540384135442
-3.7032824228086282e-07,-0.5603055797109846
-3.7030324258130451e-07,-0.59329607893232605
-3.7027824288174619e-07,-0.5911957146054192
-3.7025324318218787e-07,-0.56099906942108646
-3.7022824348262956e-07,-0.55233186913028476
-3.7020324378307124e-07,-0.55948561339391745
-3.7017824408351293e-07,-0.55908913054736331
-3.7015324438395461e-07,-0.55046314173523569
-3.701282446843963e-07,-0.55195386039486038
-3.7010324498483798e-07,-0.54347566447177087
-3.7007824528527967e-07,-0.54009490213502431
-3.7005324558572135e-07,-0.54267701443677652
-3.7002824588616304e-07,-0.55307225466094678
-3.7000324618660472e-07,-0.56010094340308569
-3.699782464870464e-07,-0.55567284107382875
-3.6995324678748809e-07,-0.58163323046755977
-3.6992824708792977e-07,-0.55950550859051873
-3.6990324738837146e-07,-0.53475588401852292
-3.6987824768881314e-07,-0.56123923286577337
-3.6985324798925483e-07,-0.54401851912189159
-3.6982824828969651e-07,-0.56086975064317812
-3.698032485901382e-07,-0.5392848834162578
-3.6977824889057988e-07,-0.51716568805204588
-3.6975324919102157e-07,-0.54094755341793643
-3.6972824949146325e-07,-0.55307793900283286
-3.6970324979190493e-07,-0.53020556833871524
-3.6967825009234662e-07,-0.53686761702920194
-3.696532503927883e-07,-0.51534243539208546
-3.6962825069322999e-07,-0.53152859891270055
-3.6960325099367167e-07,-0.53212119155432447
-3.6957825129411336e-07,-0.52248765314288903
-3.6955325159455504e-07,-0.5387576607063238
-3.6952825189499673e-07,-0.52834963071290986
-3.6950325219543841e-07,-0.50758615088852821
-3.694782524958801e-07,-0.51762327757387538
-3.6945325279632178e-07,-0.53786664011568064
-3.6942825309676346e-07,-0.52762345603696303
-3.6940325339720515e-07,-0.50575295063026715
-3.6937825369764683e-07,-0.52789062010560883
-3.6935325399808852e-07,-0.51046811222477118
-3.693282542985302e-07,-0.51617377039292478
-3.6930325459897189e-07,-0.51037574166912236
-3.6927825489941357e-07,-0.51042121640421101
-3.6925325519985526e-07,-0.50126516271120636
-3.6922825550029694e-07,-0.51054058758381871
-3.6920325580073863e-07,-0.51421693569864146
-3.6917825610118031e-07,-0.51232973419246264
-3.6915325640162199e-07,-0.51143302925993339
-3.6912825670206368e-07,-0.48931525498119299
-3.6910325700250536e-07,-0.5049969331594184
-3.6907825730294705e-07,-0.50273882834517281
-3.6905325760338873e-07,-0.4835683853343653
-3.6902825790383042e-07,-0.47732413577250554
-3.690032582042721e-07,-0.47959503035599482
-3.6897825850471379e-07,-0.48185455625571194
-3.6895325880515547e-07,-0.49121382517114398
-3.6892825910559716e-07,-0.50705466492217965
-3.6890325940603884e-07,-0.47368331479447079
-3.6887825970648052e-07,-0.48301131982952938
-3.6885326000692221e-07,-0.49102766297437483
-3.6882826030736389e-07,-0.49512749455971061
-3.6880326060780558e-07,-0.48316479706045357
-3.6877826090824726e-07,-0.50619348712643841
-3.6875326120868895e-07,-0.48316337597498205
-3.6872826150913063e-07,-0.48299568788934266
-3.6870326180957232e-07,-0.48317332357328269
-3.68678262110014e-07,-0.48904951199801872
-3.6865326241045569e-07,-0.47294861360569485
-3.6862826271089737e-07,-0.47827199978200952
-3.6860326301133905e-07,-0.48719357437221333
-3.6857826331178074e-07,-0.50053046152243041
-3.6855326361222242e-07,-0.48795243401400512
-3.6852826391266411e-07,-0.47685233539596084
-3.6850326421310579e-07,-0.47324419938377105
-3.6847826451354748e-07,-0.46826755806250731
-3.6845326481398916e-07,-0.49138293434225488
-3.6842826511443085e-07,-0.46328523239935748
-3.6840326541487253e-07,-0.48386681328338454
-3.6837826571531422e-07,-0.47788830670469906
-3.683532660157559e-07,-0.44961296907786164
-3.6832826631619758e-07,-0.46620556304333149
-3.6830326661663927e-07,-0.46738364289922174
-3.6827826691708095e-07,-0.46169503775672638
-3.6825326721752264e-07,-0.46983643642306561
-3.6822826751796432e-07,-0.47525929858238669
-3.6820326781840601e-07,-0.46447468093901989
-3.6817826811884769e-07,-0.46305785872391425
-3.6815326841928938e-07,-0.46309338586070226
-3.6812826871973106e-07,-0.47725592366987257
-3.6810326902017275e-07,-0.46039048129387083
-3.6807826932061443e-07,-0.4667825237447687
-3.6805326962105611e-07,-0.45055514874547953
-3.680282699214978e-07,-0.45056935960019473
-3.6800327022193948e-07,-0.44634589357883669
-3.6797827052238117e-07,-0.45034340701022302
-3.6795327082282285e-07,-0.43613113120954949
-3.6792827112326454e-07,-0.44046970515410067
-3.6790327142370622e-07,-0.45137795723348972
-3.6787827172414791e-07,-0.42544030520730303
-3.6785327202458959e-07,-0.44585135583474766
-3.6782827232503128e-07,-0.44302481683189399
-3.6780327262547296e-07,-0.42445975623195409
-3.6777827292591464e-07,-0.42501824282226153
-3.6775327322635633e-07,-0.44930601461601327
-3.6772827352679801e-07,-0.44012296029904974
-3.677032738272397e-07,-0.45501593604058144
-3.6767827412768138e-07,-0.42578136572046787
-3.6765327442812307e-07,-0.4323396751715336
-3.6762827472856475e-07,-0.42937529087794246
-3.6760327502900644e-07,-0.42403343059049803
-3.6757827532944812e-07,-0.43157513118785573
-3.6755327562988981e-07,-0.42474681549720117
-3.6752827593033149e-07,-0.41683989593366277
-3.6750327623077317e-07,-0.40648728827363811
-3.6747827653121486e-07,-0.41810039874690119
-3.6745327683165654e-07,-0.4180094492767239
-3.6742827713209823e-07,-0.40362237996305339
-3.6740327743253991e-07,-0.40647591958986595
-3.673782777329816e-07,-0.41123797700493014
-3.6735327803342328e-07,-0.42778935949172592
-3.6732827833386497e-07,-0.41888768009812338
-3.6730327863430665e-07,-0.40777621279630694
-3.6727827893474834e-07,-0.4239467443767353
-3.6725327923519002e-07,-0.41608814171922859
-3.672282795356317e-07,-0.40996042116603348
-3.6720327983607339e-07,-0.3872315801345394
-3.6717828013651507e-07,-0.41350460833200486
-3.6715328043695676e-07,-0.4047976176480006
-3.6712828073739844e-07,-0.4055223712384759
-3.6710328103784013e-07,-0.41939074435504153
-3.6707828133828181e-07,-0.40334100503969239
-3.670532816387235e-07,-0.42610963646438904
-3.6702828193916518e-07,-0.4076682103004714
-3.6700328223960687e-07,-0.3820048277702881
-3.6697828254004855e-07,-0.40967478298625792
-3.6695328284049023e-07,-0.38622829379164614
-3.6692828314093192e-07,-0.37453844470292097
-3.669032834413736e-07,-0.39442937804778921
-3.6687828374181529e-07,-0.37630201177307754
-3.6685328404225697e-07,-0.3790006530834944
-3.6682828434269866e-07,-0.38265710600171587
-3.6680328464314034e-07,-0.38291716464300407
-3.6677828494358203e-07,-0.40156322711482062
-3.6675328524402371e-07,-0.38356233744707424
-3.6672828554446539e-07,-0.36889247212457121
-3.6670328584490708e-07,-0.38870808793944889
-3.6667828614534876e-07,-0.41301717601527344
-3.6665328644579045e-07,-0.38863987583681592
-3.6662828674623213e-07,-0.39886458580440376
-3.6660328704667382e-07,-0.38578633621000336
-3.665782873471155e-07,-0.37970124822095386
-3.6655328764755719e-07,-0.37538967490036157
-3.6652828794799887e-07,-0.38287168990791542
-3.6650328824844056e-07,-0.38344296626746655
-3.6647828854888224e-07,-0.38573944038944319
-3.6645328884932392e-07,-0.37519924944717786
-3.6642828914976561e-07,-0.38864840234964504
-3.6640328945020729e-07,-0.39937333440320799
-3.6637828975064898e-07,-0.37152005916141206
-3.6635329005109066e-07,-0.37938860941721941
-3.6632829035153235e-07,-0.38064911223045783
-3.6630329065197403e-07,-0.38259173607002595
-3.6627829095241572e-07,-0.36832972227784921
-3.662532912528574e-07,-0.37339162872740417
-3.6622829155329909e-07,-0.35987710589324706
-3.6620329185374077e-07,-0.37655638607247965
-3.6617829215418245e-07,-0.36015990190207958
-3.6615329245462414e-07,-0.36747707099493709
-3.6612829275506582e-07,-0.35362432981855818
-3.6610329305550751e-07,-0.36226310839992948
-3.6607829335594919e-07,-0.38372576227629906
-3.6605329365639088e-07,-0.36956180338165723
-3.6602829395683256e-07,-0.37368863559095189
-3.6600329425727425e-07,-0.36962859439881868
-3.6597829455771593e-07,-0.37484682025024085
-3.6595329485815762e-07,-0.36116318824497284
-3.659282951585993e-07,-0.36560265925800195
-3.6590329545904098e-07,-0.35913672036258504
-3.6587829575948267e-07,-0.36070701980861486
-3.6585329605992435e-07,-0.35838638723362237
-3.6582829636036604e-07,-0.35600038472693996
-3.6580329666080772e-07,-0.35660718822327908
-3.6577829696124941e-07,-0.34067113574565155
-3.6575329726169109e-07,-0.35727936165130814
-3.6572829756213278e-07,-0.3923247504644678
-3.6570329786257446e-07,-0.36095144650971633
-3.6567829816301615e-07,-0.35698803912964649
-3.6565329846345783e-07,-0.36535396930048591
-3.6562829876389951e-07,-0.36081360121897887
-3.656032990643412e-07,-0.34540761362222838
-3.6557829936478288e-07,-0.35138896237185691
-3.6555329966522457e-07,-0.3305302698208834
-3.6552829996566625e-07,-0.34618494737514993
-3.6550330026610794e-07,-0.32352431844628882
-3.6547830056654962e-07,-0.36762202171303215
-3.6545330086699131e-07,-0.32366926916438388
-3.6542830116743299e-07,-0.33728611015249044
-3.6540330146787468e-07,-0.32709124297980452
-3.6537830176831636e-07,-0.32282230222335784
-3.6535330206875804e-07,-0.32944029726422741
-3.6532830236919973e-07,-0.32759999157860875
-3.6530330266964141e-07,-0.31919569210003829
-3.652783029700831e-07,-0.34336125054323929
-3.6525330327052478e-07,-0.35088163485852419
-3.6522830357096647e-07,-0.33434872648285818
-3.6520330387140815e-07,-0.3240089085920772
